"","trial_type","do_switch","resp_type","keyTrial.rt","trial_num","block_num","correct","ExactAge","FlooredAge","AgeGroup","participant"
"1374","high_switch",0,"correct",0.6912,54,2,1,15.5835616438356,15,"Adolescents",12
"1375","high_switch",0,"correct",0.7271,55,2,1,15.5835616438356,15,"Adolescents",12
"1376","high_switch",1,"correct",0.8434,56,2,1,15.5835616438356,15,"Adolescents",12
"1377","high_switch",1,"correct",0.6581,57,2,1,15.5835616438356,15,"Adolescents",12
"1378","high_switch",1,"correct",0.5128,58,2,1,15.5835616438356,15,"Adolescents",12
"1379","high_switch",1,"correct",0.6571,59,2,1,15.5835616438356,15,"Adolescents",12
"1380","high_switch",1,"correct",0.6479,60,2,1,15.5835616438356,15,"Adolescents",12
"1381","low_switch",0,"correct",1.1185,61,3,1,15.5835616438356,15,"Adolescents",12
"1382","low_switch",0,"incorrect",0.7261,62,3,0,15.5835616438356,15,"Adolescents",12
"1383","low_switch",0,"correct",0.6375,63,3,1,15.5835616438356,15,"Adolescents",12
"1384","low_switch",0,"correct",0.6494,64,3,1,15.5835616438356,15,"Adolescents",12
"1385","low_switch",0,"correct",0.5146,65,3,1,15.5835616438356,15,"Adolescents",12
"1386","low_switch",1,"correct",0.4469,66,3,1,15.5835616438356,15,"Adolescents",12
"1387","low_switch",1,"correct",0.5215,67,3,1,15.5835616438356,15,"Adolescents",12
"1388","low_switch",1,"correct",0.9446,68,3,1,15.5835616438356,15,"Adolescents",12
"1389","low_switch",0,"correct",0.611,69,3,1,15.5835616438356,15,"Adolescents",12
"1390","low_switch",0,"correct",0.4452,70,3,1,15.5835616438356,15,"Adolescents",12
"1391","low_switch",0,"correct",0.5148,71,3,1,15.5835616438356,15,"Adolescents",12
"1392","low_switch",0,"correct",0.458,72,3,1,15.5835616438356,15,"Adolescents",12
"1393","low_switch",1,"correct",0.5206,73,3,1,15.5835616438356,15,"Adolescents",12
"1394","low_switch",0,"correct",0.9597,74,3,1,15.5835616438356,15,"Adolescents",12
"1395","low_switch",0,"correct",0.8783,75,3,1,15.5835616438356,15,"Adolescents",12
"1396","low_switch",0,"correct",0.4542,76,3,1,15.5835616438356,15,"Adolescents",12
"1397","low_switch",0,"correct",0.7572,77,3,1,15.5835616438356,15,"Adolescents",12
"1398","low_switch",0,"correct",0.5277,78,3,1,15.5835616438356,15,"Adolescents",12
"1399","low_switch",0,"correct",0.5736,79,3,1,15.5835616438356,15,"Adolescents",12
"1400","low_switch",0,"correct",0.7095,80,3,1,15.5835616438356,15,"Adolescents",12
"1401","low_switch",0,"correct",0.6909,81,3,1,15.5835616438356,15,"Adolescents",12
"1402","low_switch",0,"correct",0.8477,82,3,1,15.5835616438356,15,"Adolescents",12
"1403","low_switch",0,"correct",0.7124,83,3,1,15.5835616438356,15,"Adolescents",12
"1404","low_switch",1,"correct",0.5579,84,3,1,15.5835616438356,15,"Adolescents",12
"1405","low_switch",0,"correct",0.6246,85,3,1,15.5835616438356,15,"Adolescents",12
"1406","low_switch",0,"correct",0.5093,86,3,1,15.5835616438356,15,"Adolescents",12
"1407","low_switch",1,"correct",0.7776,87,3,1,15.5835616438356,15,"Adolescents",12
"1408","low_switch",0,"correct",0.6403,88,3,1,15.5835616438356,15,"Adolescents",12
"1409","low_switch",0,"incorrect",0.5874,89,3,0,15.5835616438356,15,"Adolescents",12
"1410","low_switch",0,"correct",0.9524,90,3,1,15.5835616438356,15,"Adolescents",12
"1411","high_switch",0,"correct",0.9477,91,4,1,15.5835616438356,15,"Adolescents",12
"1412","high_switch",1,"correct",0.5263,92,4,1,15.5835616438356,15,"Adolescents",12
"1413","high_switch",1,"correct",0.5372,93,4,1,15.5835616438356,15,"Adolescents",12
"1414","high_switch",0,"correct",0.6271,94,4,1,15.5835616438356,15,"Adolescents",12
"1415","high_switch",1,"correct",0.558,95,4,1,15.5835616438356,15,"Adolescents",12
"1416","high_switch",0,"correct",0.6481,96,4,1,15.5835616438356,15,"Adolescents",12
"1417","high_switch",1,"correct",0.738,97,4,1,15.5835616438356,15,"Adolescents",12
"1418","high_switch",0,"correct",0.5248,98,4,1,15.5835616438356,15,"Adolescents",12
"1419","high_switch",1,"correct",0.5535,99,4,1,15.5835616438356,15,"Adolescents",12
"1420","high_switch",1,"correct",1.2248,100,4,1,15.5835616438356,15,"Adolescents",12
"1421","high_switch",1,"correct",0.6392,101,4,1,15.5835616438356,15,"Adolescents",12
"1422","high_switch",1,"correct",0.4989,102,4,1,15.5835616438356,15,"Adolescents",12
"1423","high_switch",1,"correct",0.4625,103,4,1,15.5835616438356,15,"Adolescents",12
"1424","high_switch",1,"correct",0.6384,104,4,1,15.5835616438356,15,"Adolescents",12
"1425","high_switch",1,"correct",0.0766,105,4,1,15.5835616438356,15,"Adolescents",12
"1426","high_switch",0,"correct",0.5451,106,4,1,15.5835616438356,15,"Adolescents",12
"1427","high_switch",0,"incorrect",0.4092,107,4,0,15.5835616438356,15,"Adolescents",12
"1428","high_switch",1,"correct",0.6542,108,4,1,15.5835616438356,15,"Adolescents",12
"1429","high_switch",0,"correct",0.8593,109,4,1,15.5835616438356,15,"Adolescents",12
"1430","high_switch",1,"correct",0.5224,110,4,1,15.5835616438356,15,"Adolescents",12
"1431","high_switch",0,"correct",0.5232,111,4,1,15.5835616438356,15,"Adolescents",12
"1432","high_switch",0,"correct",0.4744,112,4,1,15.5835616438356,15,"Adolescents",12
"1433","high_switch",0,"correct",0.4446,113,4,1,15.5835616438356,15,"Adolescents",12
"1434","high_switch",1,"correct",0.7766,114,4,1,15.5835616438356,15,"Adolescents",12
"1435","high_switch",0,"correct",0.8113,115,4,1,15.5835616438356,15,"Adolescents",12
"1436","high_switch",0,"correct",0.8607,116,4,1,15.5835616438356,15,"Adolescents",12
"1437","high_switch",0,"incorrect",0.6448,117,4,0,15.5835616438356,15,"Adolescents",12
"1438","high_switch",1,"correct",0.7118,118,4,1,15.5835616438356,15,"Adolescents",12
"1439","high_switch",0,"correct",0.6507,119,4,1,15.5835616438356,15,"Adolescents",12
"1440","high_switch",0,"correct",0.6335,120,4,1,15.5835616438356,15,"Adolescents",12
"1441","low_switch",0,"correct",1.504,1,1,1,11.572602739726,11,"Children",13
"1442","low_switch",0,"correct",0.8772,2,1,1,11.572602739726,11,"Children",13
"1443","low_switch",0,"correct",1.0585,3,1,1,11.572602739726,11,"Children",13
"1444","low_switch",0,"correct",1.0224,4,1,1,11.572602739726,11,"Children",13
"1445","low_switch",0,"correct",0.8581,5,1,1,11.572602739726,11,"Children",13
"1446","low_switch",0,"correct",1.1066,6,1,1,11.572602739726,11,"Children",13
"1447","low_switch",0,"correct",0.8265,7,1,1,11.572602739726,11,"Children",13
"1448","low_switch",1,"correct",1.3379,8,1,1,11.572602739726,11,"Children",13
"1449","low_switch",1,"correct",1.2085,9,1,1,11.572602739726,11,"Children",13
"1450","low_switch",0,"correct",0.7522,10,1,1,11.572602739726,11,"Children",13
"1451","low_switch",0,"correct",0.9662,11,1,1,11.572602739726,11,"Children",13
"1452","low_switch",0,"correct",0.776,12,1,1,11.572602739726,11,"Children",13
"1453","low_switch",0,"correct",1.2465,13,1,1,11.572602739726,11,"Children",13
"1454","low_switch",0,"correct",1.0754,14,1,1,11.572602739726,11,"Children",13
"1455","low_switch",0,"correct",1.1289,15,1,1,11.572602739726,11,"Children",13
"1456","low_switch",0,"correct",0.6783,16,1,1,11.572602739726,11,"Children",13
"1457","low_switch",1,"too_slow",NA,17,1,NA,11.572602739726,11,"Children",13
"1458","low_switch",0,"correct",1.7911,18,1,1,11.572602739726,11,"Children",13
"1459","low_switch",0,"correct",0.9433,19,1,1,11.572602739726,11,"Children",13
"1460","low_switch",1,"correct",1.8834,20,1,1,11.572602739726,11,"Children",13
"1461","low_switch",0,"correct",1.3938,21,1,1,11.572602739726,11,"Children",13
"1462","low_switch",1,"correct",0.7521,22,1,1,11.572602739726,11,"Children",13
"1463","low_switch",0,"correct",0.659,23,1,1,11.572602739726,11,"Children",13
"1464","low_switch",1,"correct",0.8616,24,1,1,11.572602739726,11,"Children",13
"1465","low_switch",0,"correct",0.833,25,1,1,11.572602739726,11,"Children",13
"1466","low_switch",0,"correct",0.9932,26,1,1,11.572602739726,11,"Children",13
"1467","low_switch",0,"correct",0.9184,27,1,1,11.572602739726,11,"Children",13
"1468","low_switch",0,"correct",0.8251,28,1,1,11.572602739726,11,"Children",13
"1469","low_switch",0,"correct",0.5027,29,1,1,11.572602739726,11,"Children",13
"1470","low_switch",0,"correct",0.9819,30,1,1,11.572602739726,11,"Children",13
"1471","high_switch",0,"correct",0.8673,31,2,1,11.572602739726,11,"Children",13
"1472","high_switch",0,"correct",0.715,32,2,1,11.572602739726,11,"Children",13
"1473","high_switch",1,"correct",0.6289,33,2,1,11.572602739726,11,"Children",13
"1474","high_switch",0,"too_slow",NA,34,2,NA,11.572602739726,11,"Children",13
"1475","high_switch",1,"correct",0.945,35,2,1,11.572602739726,11,"Children",13
"1476","high_switch",0,"correct",0.7983,36,2,1,11.572602739726,11,"Children",13
"1477","high_switch",1,"correct",1.0768,37,2,1,11.572602739726,11,"Children",13
"1478","high_switch",0,"correct",1.3969,38,2,1,11.572602739726,11,"Children",13
"1479","high_switch",0,"correct",0.6679,39,2,1,11.572602739726,11,"Children",13
"1480","high_switch",0,"correct",0.8166,40,2,1,11.572602739726,11,"Children",13
"1481","high_switch",0,"correct",0.7099,41,2,1,11.572602739726,11,"Children",13
"1482","high_switch",0,"correct",0.8271,42,2,1,11.572602739726,11,"Children",13
"1483","high_switch",1,"correct",0.8297,43,2,1,11.572602739726,11,"Children",13
"1484","high_switch",0,"correct",0.9931,44,2,1,11.572602739726,11,"Children",13
"1485","high_switch",1,"correct",0.7174,45,2,1,11.572602739726,11,"Children",13
"1486","high_switch",1,"correct",0.9618,46,2,1,11.572602739726,11,"Children",13
"1487","high_switch",1,"correct",0.6447,47,2,1,11.572602739726,11,"Children",13
"1488","high_switch",1,"correct",0.7791,48,2,1,11.572602739726,11,"Children",13
"1489","high_switch",1,"correct",0.9285,49,2,1,11.572602739726,11,"Children",13
"1490","high_switch",1,"correct",1.2428,50,2,1,11.572602739726,11,"Children",13
"1491","high_switch",1,"correct",0.6798,51,2,1,11.572602739726,11,"Children",13
"1492","high_switch",1,"correct",1.0405,52,2,1,11.572602739726,11,"Children",13
"1493","high_switch",1,"correct",1.745,53,2,1,11.572602739726,11,"Children",13
"1494","high_switch",0,"correct",0.7948,54,2,1,11.572602739726,11,"Children",13
"1495","high_switch",0,"correct",1.2468,55,2,1,11.572602739726,11,"Children",13
"1496","high_switch",1,"correct",1.9621,56,2,1,11.572602739726,11,"Children",13
"1497","high_switch",0,"correct",1.4799,57,2,1,11.572602739726,11,"Children",13
"1498","high_switch",0,"correct",1.149,58,2,1,11.572602739726,11,"Children",13
"1499","high_switch",0,"correct",0.7436,59,2,1,11.572602739726,11,"Children",13
"1500","high_switch",1,"incorrect",0.559,60,2,0,11.572602739726,11,"Children",13
"1501","low_switch",0,"too_slow",NA,61,3,NA,11.572602739726,11,"Children",13
"1502","low_switch",0,"too_slow",NA,62,3,NA,11.572602739726,11,"Children",13
"1503","low_switch",0,"correct",0.9179,63,3,1,11.572602739726,11,"Children",13
"1504","low_switch",0,"correct",0.5793,64,3,1,11.572602739726,11,"Children",13
"1505","low_switch",0,"incorrect",0.6352,65,3,0,11.572602739726,11,"Children",13
"1506","low_switch",0,"correct",0.8799,66,3,1,11.572602739726,11,"Children",13
"1507","low_switch",1,"correct",1.0312,67,3,1,11.572602739726,11,"Children",13
"1508","low_switch",0,"correct",0.6597,68,3,1,11.572602739726,11,"Children",13
"1509","low_switch",1,"correct",0.7122,69,3,1,11.572602739726,11,"Children",13
"1510","low_switch",0,"correct",0.8255,70,3,1,11.572602739726,11,"Children",13
"1511","low_switch",0,"correct",0.5774,71,3,1,11.572602739726,11,"Children",13
"1512","low_switch",1,"correct",0.7506,72,3,1,11.572602739726,11,"Children",13
"1513","low_switch",1,"correct",0.9454,73,3,1,11.572602739726,11,"Children",13
"1514","low_switch",0,"correct",0.762,74,3,1,11.572602739726,11,"Children",13
"1515","low_switch",0,"correct",0.6296,75,3,1,11.572602739726,11,"Children",13
"1516","low_switch",0,"correct",0.8386,76,3,1,11.572602739726,11,"Children",13
"1517","low_switch",0,"correct",0.734,77,3,1,11.572602739726,11,"Children",13
"1518","low_switch",0,"correct",0.6991,78,3,1,11.572602739726,11,"Children",13
"1519","low_switch",0,"correct",0.7011,79,3,1,11.572602739726,11,"Children",13
"1520","low_switch",0,"correct",0.7798,80,3,1,11.572602739726,11,"Children",13
"1521","low_switch",0,"correct",0.8311,81,3,1,11.572602739726,11,"Children",13
"1522","low_switch",0,"correct",0.888,82,3,1,11.572602739726,11,"Children",13
"1523","low_switch",0,"correct",0.8926,83,3,1,11.572602739726,11,"Children",13
"1524","low_switch",1,"incorrect",0.7153,84,3,0,11.572602739726,11,"Children",13
"1525","low_switch",0,"correct",0.8821,85,3,1,11.572602739726,11,"Children",13
"1526","low_switch",0,"correct",0.9425,86,3,1,11.572602739726,11,"Children",13
"1527","low_switch",0,"correct",0.6792,87,3,1,11.572602739726,11,"Children",13
"1528","low_switch",0,"correct",0.7279,88,3,1,11.572602739726,11,"Children",13
"1529","low_switch",1,"correct",0.7287,89,3,1,11.572602739726,11,"Children",13
"1530","low_switch",0,"correct",0.7028,90,3,1,11.572602739726,11,"Children",13
"1531","high_switch",0,"incorrect",0.7149,91,4,0,11.572602739726,11,"Children",13
"1532","high_switch",1,"correct",1.3167,92,4,1,11.572602739726,11,"Children",13
"1533","high_switch",1,"correct",0.9431,93,4,1,11.572602739726,11,"Children",13
"1534","high_switch",0,"correct",0.5744,94,4,1,11.572602739726,11,"Children",13
"1535","high_switch",1,"correct",0.6779,95,4,1,11.572602739726,11,"Children",13
"1536","high_switch",1,"correct",0.7787,96,4,1,11.572602739726,11,"Children",13
"1537","high_switch",1,"correct",1.0932,97,4,1,11.572602739726,11,"Children",13
"1538","high_switch",1,"correct",0.8495,98,4,1,11.572602739726,11,"Children",13
"1539","high_switch",1,"correct",0.7663,99,4,1,11.572602739726,11,"Children",13
"1540","high_switch",0,"correct",0.8398,100,4,1,11.572602739726,11,"Children",13
"1541","high_switch",1,"correct",0.9494,101,4,1,11.572602739726,11,"Children",13
"1542","high_switch",0,"correct",0.7952,102,4,1,11.572602739726,11,"Children",13
"1543","high_switch",1,"correct",0.9584,103,4,1,11.572602739726,11,"Children",13
"1544","high_switch",1,"correct",0.9292,104,4,1,11.572602739726,11,"Children",13
"1545","high_switch",1,"correct",0.7051,105,4,1,11.572602739726,11,"Children",13
"1546","high_switch",1,"correct",1.0462,106,4,1,11.572602739726,11,"Children",13
"1547","high_switch",1,"correct",0.6096,107,4,1,11.572602739726,11,"Children",13
"1548","high_switch",0,"correct",0.6817,108,4,1,11.572602739726,11,"Children",13
"1549","high_switch",0,"correct",0.7928,109,4,1,11.572602739726,11,"Children",13
"1550","high_switch",0,"correct",0.6352,110,4,1,11.572602739726,11,"Children",13
"1551","high_switch",0,"correct",0.9482,111,4,1,11.572602739726,11,"Children",13
"1552","high_switch",1,"correct",1.2172,112,4,1,11.572602739726,11,"Children",13
"1553","high_switch",0,"correct",0.8531,113,4,1,11.572602739726,11,"Children",13
"1554","high_switch",0,"correct",0.592,114,4,1,11.572602739726,11,"Children",13
"1555","high_switch",0,"correct",0.8952,115,4,1,11.572602739726,11,"Children",13
"1556","high_switch",0,"correct",1.1272,116,4,1,11.572602739726,11,"Children",13
"1557","high_switch",0,"correct",1.0994,117,4,1,11.572602739726,11,"Children",13
"1558","high_switch",0,"correct",1.0503,118,4,1,11.572602739726,11,"Children",13
"1559","high_switch",0,"correct",0.6076,119,4,1,11.572602739726,11,"Children",13
"1560","high_switch",1,"correct",0.5361,120,4,1,11.572602739726,11,"Children",13
"1561","low_switch",0,"correct",1.3593,1,1,1,17.3287671232877,17,"Adolescents",14
"1562","low_switch",1,"correct",0.674,2,1,1,17.3287671232877,17,"Adolescents",14
"1563","low_switch",1,"correct",1.4335,3,1,1,17.3287671232877,17,"Adolescents",14
"1564","low_switch",0,"correct",1.0359,4,1,1,17.3287671232877,17,"Adolescents",14
"1565","low_switch",0,"correct",0.8886,5,1,1,17.3287671232877,17,"Adolescents",14
"1566","low_switch",0,"correct",0.9924,6,1,1,17.3287671232877,17,"Adolescents",14
"1567","low_switch",0,"correct",0.8262,7,1,1,17.3287671232877,17,"Adolescents",14
"1568","low_switch",0,"correct",0.9769,8,1,1,17.3287671232877,17,"Adolescents",14
"1569","low_switch",0,"correct",0.917,9,1,1,17.3287671232877,17,"Adolescents",14
"1570","low_switch",0,"correct",0.5886,10,1,1,17.3287671232877,17,"Adolescents",14
"1571","low_switch",1,"correct",0.7866,11,1,1,17.3287671232877,17,"Adolescents",14
"1572","low_switch",1,"correct",0.9766,12,1,1,17.3287671232877,17,"Adolescents",14
"1573","low_switch",0,"correct",0.7641,13,1,1,17.3287671232877,17,"Adolescents",14
"1574","low_switch",0,"correct",0.5323,14,1,1,17.3287671232877,17,"Adolescents",14
"1575","low_switch",0,"correct",0.5972,15,1,1,17.3287671232877,17,"Adolescents",14
"1576","low_switch",0,"correct",0.5565,16,1,1,17.3287671232877,17,"Adolescents",14
"1577","low_switch",0,"correct",0.6504,17,1,1,17.3287671232877,17,"Adolescents",14
"1578","low_switch",0,"correct",0.6139,18,1,1,17.3287671232877,17,"Adolescents",14
"1579","low_switch",1,"correct",1.204,19,1,1,17.3287671232877,17,"Adolescents",14
"1580","low_switch",0,"correct",1.2569,20,1,1,17.3287671232877,17,"Adolescents",14
"1581","low_switch",0,"correct",0.6496,21,1,1,17.3287671232877,17,"Adolescents",14
"1582","low_switch",0,"correct",0.876,22,1,1,17.3287671232877,17,"Adolescents",14
"1583","low_switch",0,"correct",0.6576,23,1,1,17.3287671232877,17,"Adolescents",14
"1584","low_switch",1,"correct",1.1608,24,1,1,17.3287671232877,17,"Adolescents",14
"1585","low_switch",0,"correct",0.6906,25,1,1,17.3287671232877,17,"Adolescents",14
"1586","low_switch",0,"correct",0.8276,26,1,1,17.3287671232877,17,"Adolescents",14
"1587","low_switch",0,"correct",0.6505,27,1,1,17.3287671232877,17,"Adolescents",14
"1588","low_switch",0,"correct",0.7676,28,1,1,17.3287671232877,17,"Adolescents",14
"1589","low_switch",0,"correct",1.0735,29,1,1,17.3287671232877,17,"Adolescents",14
"1590","low_switch",0,"correct",0.9099,30,1,1,17.3287671232877,17,"Adolescents",14
"1591","high_switch",0,"correct",1.3409,31,2,1,17.3287671232877,17,"Adolescents",14
"1592","high_switch",1,"correct",1.6753,32,2,1,17.3287671232877,17,"Adolescents",14
"1593","high_switch",1,"correct",1.3423,33,2,1,17.3287671232877,17,"Adolescents",14
"1594","high_switch",1,"correct",0.8213,34,2,1,17.3287671232877,17,"Adolescents",14
"1595","high_switch",1,"correct",0.9961,35,2,1,17.3287671232877,17,"Adolescents",14
"1596","high_switch",0,"correct",0.8676,36,2,1,17.3287671232877,17,"Adolescents",14
"1597","high_switch",0,"correct",0.5432,37,2,1,17.3287671232877,17,"Adolescents",14
"1598","high_switch",1,"correct",0.5938,38,2,1,17.3287671232877,17,"Adolescents",14
"1599","high_switch",0,"correct",0.7918,39,2,1,17.3287671232877,17,"Adolescents",14
"1600","high_switch",0,"correct",0.7262,40,2,1,17.3287671232877,17,"Adolescents",14
"1601","high_switch",1,"correct",1.1448,41,2,1,17.3287671232877,17,"Adolescents",14
"1602","high_switch",0,"correct",1.0765,42,2,1,17.3287671232877,17,"Adolescents",14
"1603","high_switch",0,"correct",1.1603,43,2,1,17.3287671232877,17,"Adolescents",14
"1604","high_switch",1,"correct",1.4238,44,2,1,17.3287671232877,17,"Adolescents",14
"1605","high_switch",1,"correct",0.8561,45,2,1,17.3287671232877,17,"Adolescents",14
"1606","high_switch",1,"correct",0.9901,46,2,1,17.3287671232877,17,"Adolescents",14
"1607","high_switch",0,"correct",0.6749,47,2,1,17.3287671232877,17,"Adolescents",14
"1608","high_switch",1,"correct",1.425,48,2,1,17.3287671232877,17,"Adolescents",14
"1609","high_switch",0,"correct",0.9165,49,2,1,17.3287671232877,17,"Adolescents",14
"1610","high_switch",1,"correct",0.7586,50,2,1,17.3287671232877,17,"Adolescents",14
"1611","high_switch",0,"correct",1.36,51,2,1,17.3287671232877,17,"Adolescents",14
"1612","high_switch",1,"correct",0.6728,52,2,1,17.3287671232877,17,"Adolescents",14
"1613","high_switch",1,"correct",0.7915,53,2,1,17.3287671232877,17,"Adolescents",14
"1614","high_switch",0,"correct",1.077,54,2,1,17.3287671232877,17,"Adolescents",14
"1615","high_switch",0,"correct",0.4942,55,2,1,17.3287671232877,17,"Adolescents",14
"1616","high_switch",0,"correct",0.6263,56,2,1,17.3287671232877,17,"Adolescents",14
"1617","high_switch",1,"correct",1.2234,57,2,1,17.3287671232877,17,"Adolescents",14
"1618","high_switch",0,"correct",0.7231,58,2,1,17.3287671232877,17,"Adolescents",14
"1619","high_switch",0,"correct",1.0931,59,2,1,17.3287671232877,17,"Adolescents",14
"1620","high_switch",1,"correct",0.9284,60,2,1,17.3287671232877,17,"Adolescents",14
"1621","low_switch",0,"correct",1.196,61,3,1,17.3287671232877,17,"Adolescents",14
"1622","low_switch",0,"correct",0.6502,62,3,1,17.3287671232877,17,"Adolescents",14
"1623","low_switch",0,"correct",0.6776,63,3,1,17.3287671232877,17,"Adolescents",14
"1624","low_switch",0,"correct",1.0562,64,3,1,17.3287671232877,17,"Adolescents",14
"1625","low_switch",1,"correct",0.9258,65,3,1,17.3287671232877,17,"Adolescents",14
"1626","low_switch",0,"correct",0.6068,66,3,1,17.3287671232877,17,"Adolescents",14
"1627","low_switch",0,"correct",0.9159,67,3,1,17.3287671232877,17,"Adolescents",14
"1628","low_switch",0,"correct",0.8768,68,3,1,17.3287671232877,17,"Adolescents",14
"1629","low_switch",0,"correct",0.8268,69,3,1,17.3287671232877,17,"Adolescents",14
"1630","low_switch",1,"correct",0.7243,70,3,1,17.3287671232877,17,"Adolescents",14
"1631","low_switch",0,"correct",1.1438,71,3,1,17.3287671232877,17,"Adolescents",14
"1632","low_switch",0,"correct",0.76,72,3,1,17.3287671232877,17,"Adolescents",14
"1633","low_switch",0,"correct",0.7924,73,3,1,17.3287671232877,17,"Adolescents",14
"1634","low_switch",0,"correct",0.6596,74,3,1,17.3287671232877,17,"Adolescents",14
"1635","low_switch",0,"correct",0.8206,75,3,1,17.3287671232877,17,"Adolescents",14
"1636","low_switch",0,"correct",0.8736,76,3,1,17.3287671232877,17,"Adolescents",14
"1637","low_switch",1,"correct",1.2969,77,3,1,17.3287671232877,17,"Adolescents",14
"1638","low_switch",0,"correct",0.8424,78,3,1,17.3287671232877,17,"Adolescents",14
"1639","low_switch",0,"correct",1.1256,79,3,1,17.3287671232877,17,"Adolescents",14
"1640","low_switch",0,"correct",0.8489,80,3,1,17.3287671232877,17,"Adolescents",14
"1641","low_switch",0,"correct",0.7585,81,3,1,17.3287671232877,17,"Adolescents",14
"1642","low_switch",1,"correct",0.7909,82,3,1,17.3287671232877,17,"Adolescents",14
"1643","low_switch",0,"correct",1.1276,83,3,1,17.3287671232877,17,"Adolescents",14
"1644","low_switch",1,"correct",1.5097,84,3,1,17.3287671232877,17,"Adolescents",14
"1645","low_switch",1,"correct",0.8597,85,3,1,17.3287671232877,17,"Adolescents",14
"1646","low_switch",0,"correct",1.2173,86,3,1,17.3287671232877,17,"Adolescents",14
"1647","low_switch",0,"correct",0.6327,87,3,1,17.3287671232877,17,"Adolescents",14
"1648","low_switch",0,"correct",1.042,88,3,1,17.3287671232877,17,"Adolescents",14
"1649","low_switch",0,"correct",0.9938,89,3,1,17.3287671232877,17,"Adolescents",14
"1650","low_switch",0,"correct",0.5889,90,3,1,17.3287671232877,17,"Adolescents",14
"1651","high_switch",0,"correct",0.9912,91,4,1,17.3287671232877,17,"Adolescents",14
"1652","high_switch",1,"incorrect",0.9765,92,4,0,17.3287671232877,17,"Adolescents",14
"1653","high_switch",0,"correct",0.8159,93,4,1,17.3287671232877,17,"Adolescents",14
"1654","high_switch",1,"correct",1.2594,94,4,1,17.3287671232877,17,"Adolescents",14
"1655","high_switch",1,"correct",0.659,95,4,1,17.3287671232877,17,"Adolescents",14
"1656","high_switch",1,"correct",0.8599,96,4,1,17.3287671232877,17,"Adolescents",14
"1657","high_switch",0,"correct",0.7255,97,4,1,17.3287671232877,17,"Adolescents",14
"1658","high_switch",0,"correct",0.6167,98,4,1,17.3287671232877,17,"Adolescents",14
"1659","high_switch",0,"too_slow",NA,99,4,NA,17.3287671232877,17,"Adolescents",14
"1660","high_switch",0,"correct",0.95,100,4,1,17.3287671232877,17,"Adolescents",14
"1661","high_switch",1,"correct",1.0115,101,4,1,17.3287671232877,17,"Adolescents",14
"1662","high_switch",0,"correct",0.9901,102,4,1,17.3287671232877,17,"Adolescents",14
"1663","high_switch",0,"correct",0.514,103,4,1,17.3287671232877,17,"Adolescents",14
"1664","high_switch",1,"correct",0.8115,104,4,1,17.3287671232877,17,"Adolescents",14
"1665","high_switch",1,"correct",0.7443,105,4,1,17.3287671232877,17,"Adolescents",14
"1666","high_switch",1,"correct",0.8101,106,4,1,17.3287671232877,17,"Adolescents",14
"1667","high_switch",1,"correct",0.7275,107,4,1,17.3287671232877,17,"Adolescents",14
"1668","high_switch",1,"correct",0.9557,108,4,1,17.3287671232877,17,"Adolescents",14
"1669","high_switch",1,"correct",1.0807,109,4,1,17.3287671232877,17,"Adolescents",14
"1670","high_switch",0,"correct",0.7739,110,4,1,17.3287671232877,17,"Adolescents",14
"1671","high_switch",0,"correct",0.727,111,4,1,17.3287671232877,17,"Adolescents",14
"1672","high_switch",1,"correct",0.8606,112,4,1,17.3287671232877,17,"Adolescents",14
"1673","high_switch",0,"correct",0.7779,113,4,1,17.3287671232877,17,"Adolescents",14
"1674","high_switch",0,"correct",0.9017,114,4,1,17.3287671232877,17,"Adolescents",14
"1675","high_switch",0,"correct",0.8206,115,4,1,17.3287671232877,17,"Adolescents",14
"1676","high_switch",1,"correct",0.7766,116,4,1,17.3287671232877,17,"Adolescents",14
"1677","high_switch",1,"correct",0.9724,117,4,1,17.3287671232877,17,"Adolescents",14
"1678","high_switch",0,"correct",0.7575,118,4,1,17.3287671232877,17,"Adolescents",14
"1679","high_switch",0,"correct",1.1243,119,4,1,17.3287671232877,17,"Adolescents",14
"1680","high_switch",1,"correct",1.4569,120,4,1,17.3287671232877,17,"Adolescents",14
"1681","low_switch",0,"too_slow",NA,1,1,NA,12.0027397260274,12,"Children",15
"1682","low_switch",1,"too_slow",NA,2,1,NA,12.0027397260274,12,"Children",15
"1683","low_switch",0,"correct",1.6497,3,1,1,12.0027397260274,12,"Children",15
"1684","low_switch",0,"correct",0.8522,4,1,1,12.0027397260274,12,"Children",15
"1685","low_switch",0,"correct",0.8675,5,1,1,12.0027397260274,12,"Children",15
"1686","low_switch",0,"correct",0.8002,6,1,1,12.0027397260274,12,"Children",15
"1687","low_switch",0,"correct",0.836,7,1,1,12.0027397260274,12,"Children",15
"1688","low_switch",0,"correct",1.0151,8,1,1,12.0027397260274,12,"Children",15
"1689","low_switch",0,"correct",0.7159,9,1,1,12.0027397260274,12,"Children",15
"1690","low_switch",1,"correct",1.7653,10,1,1,12.0027397260274,12,"Children",15
"1691","low_switch",0,"correct",1.1223,11,1,1,12.0027397260274,12,"Children",15
"1692","low_switch",1,"correct",1.2843,12,1,1,12.0027397260274,12,"Children",15
"1693","low_switch",0,"correct",0.785,13,1,1,12.0027397260274,12,"Children",15
"1694","low_switch",0,"correct",0.9361,14,1,1,12.0027397260274,12,"Children",15
