"","Difficulty","do_switch","resp_type","keyTrial.rt","too_slow_trial","trial_num","block_num","correct","block_third","Incentive","ExactAge","FlooredAge","AgeGroup","participant"
"17997","Hard",0,"correct",0.4783,0,237,12,1,"Late","10¢",18.3013698630137,18,"Adults",75
"17998","Hard",1,"correct",0.9598,0,238,12,1,"Late","10¢",18.3013698630137,18,"Adults",75
"17999","Hard",0,"correct",0.8025,0,239,12,1,"Late","10¢",18.3013698630137,18,"Adults",75
"18000","Hard",1,"correct",0.5605,0,240,12,1,"Late","10¢",18.3013698630137,18,"Adults",75
"18001","Easy",0,"correct",0.9759,0,1,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18002","Easy",1,"correct",0.626,0,2,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18003","Easy",0,"correct",0.7553,0,3,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18004","Easy",0,"correct",0.5927,0,4,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18005","Easy",1,"correct",0.5686,0,5,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18006","Easy",0,"correct",0.7315,0,6,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18007","Easy",1,"correct",0.6239,0,7,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18008","Easy",1,"correct",0.5971,0,8,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18009","Easy",0,"correct",0.5422,0,9,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18010","Easy",0,"correct",0.5122,0,10,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18011","Easy",0,"correct",0.5809,0,11,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18012","Easy",0,"correct",0.5754,0,12,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18013","Easy",0,"correct",0.5405,0,13,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18014","Easy",0,"correct",0.4643,0,14,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18015","Easy",0,"correct",0.6243,0,15,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18016","Easy",0,"correct",0.5314,0,16,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18017","Easy",0,"correct",0.4054,0,17,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18018","Easy",0,"correct",0.7008,0,18,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18019","Easy",0,"correct",0.5633,0,19,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18020","Easy",0,"correct",0.4971,0,20,1,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18021","Easy",0,"correct",0.5761,0,21,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18022","Easy",0,"correct",0.4647,0,22,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18023","Easy",0,"correct",0.4853,0,23,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18024","Easy",0,"correct",0.4449,0,24,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18025","Easy",0,"correct",0.6763,0,25,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18026","Easy",0,"correct",0.3949,0,26,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18027","Easy",0,"correct",0.4268,0,27,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18028","Easy",0,"correct",0.452,0,28,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18029","Easy",1,"correct",0.8608,0,29,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18030","Easy",0,"correct",0.6354,0,30,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18031","Easy",0,"correct",0.6952,0,31,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18032","Easy",0,"correct",0.5492,0,32,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18033","Easy",0,"correct",0.591,0,33,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18034","Easy",1,"correct",0.7735,0,34,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18035","Easy",1,"correct",0.9445,0,35,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18036","Easy",0,"correct",0.6426,0,36,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18037","Easy",0,"correct",0.7806,0,37,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18038","Easy",1,"correct",0.5556,0,38,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18039","Easy",0,"correct",0.5092,0,39,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18040","Easy",0,"correct",0.5567,0,40,2,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18041","Hard",0,"correct",0.6348,0,41,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18042","Hard",0,"correct",0.4551,0,42,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18043","Hard",0,"correct",0.5017,0,43,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18044","Hard",1,"correct",0.673,0,44,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18045","Hard",0,"correct",0.57,0,45,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18046","Hard",1,"correct",0.5758,0,46,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18047","Hard",0,"correct",0.4522,0,47,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18048","Hard",1,"incorrect",0.6197,0,48,3,0,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18049","Hard",0,"incorrect",0.6924,0,49,3,0,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18050","Hard",0,"correct",0.7181,0,50,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18051","Hard",0,"correct",0.6522,0,51,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18052","Hard",1,"correct",0.6402,0,52,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18053","Hard",1,"correct",0.7464,0,53,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18054","Hard",0,"correct",0.7983,0,54,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18055","Hard",1,"correct",0.5723,0,55,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18056","Hard",1,"correct",0.7378,0,56,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18057","Hard",1,"correct",0.6036,0,57,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18058","Hard",1,"correct",0.6917,0,58,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18059","Hard",0,"correct",0.652,0,59,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18060","Hard",1,"correct",0.4762,0,60,3,1,"Early","1¢",14.0356164383562,14,"Adolescents",76
"18061","Hard",0,"correct",0.695,0,61,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18062","Hard",1,"correct",0.7454,0,62,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18063","Hard",1,"correct",0.5453,0,63,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18064","Hard",0,"correct",0.5206,0,64,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18065","Hard",0,"correct",0.5412,0,65,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18066","Hard",0,"correct",0.5363,0,66,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18067","Hard",0,"correct",0.5766,0,67,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18068","Hard",1,"correct",0.7192,0,68,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18069","Hard",1,"correct",0.5518,0,69,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18070","Hard",1,"correct",0.8886,0,70,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18071","Hard",0,"correct",0.7032,0,71,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18072","Hard",1,"correct",0.6405,0,72,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18073","Hard",0,"correct",0.5909,0,73,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18074","Hard",0,"correct",0.5153,0,74,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18075","Hard",1,"correct",0.6705,0,75,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18076","Hard",1,"correct",0.5708,0,76,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18077","Hard",1,"correct",0.7288,0,77,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18078","Hard",1,"correct",0.5641,0,78,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18079","Hard",0,"correct",0.6185,0,79,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18080","Hard",0,"correct",0.6315,0,80,4,1,"Early","10¢",14.0356164383562,14,"Adolescents",76
"18081","Easy",0,"correct",0.8959,0,81,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18082","Easy",0,"correct",0.6309,0,82,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18083","Easy",0,"correct",0.5639,0,83,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18084","Easy",1,"correct",0.8406,0,84,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18085","Easy",0,"correct",0.641,0,85,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18086","Easy",1,"correct",0.5548,0,86,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18087","Easy",0,"correct",0.5039,0,87,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18088","Easy",0,"correct",0.5411,0,88,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18089","Easy",0,"correct",0.5431,0,89,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18090","Easy",0,"correct",0.4246,0,90,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18091","Easy",0,"correct",0.46,0,91,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18092","Easy",1,"incorrect",0.5271,0,92,5,0,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18093","Easy",0,"correct",0.8342,0,93,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18094","Easy",0,"correct",0.8679,0,94,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18095","Easy",1,"correct",0.6064,0,95,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18096","Easy",0,"correct",0.593,0,96,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18097","Easy",0,"correct",0.6499,0,97,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18098","Easy",0,"correct",0.497,0,98,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18099","Easy",0,"correct",0.5005,0,99,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18100","Easy",0,"correct",0.5034,0,100,5,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18101","Easy",0,"correct",0.9858,0,101,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18102","Easy",1,"too_slow",NA,1,102,6,NA,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18103","Easy",0,"correct",0.9925,0,103,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18104","Easy",0,"correct",0.8483,0,104,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18105","Easy",0,"correct",0.7309,0,105,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18106","Easy",0,"correct",0.7367,0,106,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18107","Easy",0,"correct",0.6535,0,107,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18108","Easy",1,"correct",0.6868,0,108,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18109","Easy",1,"correct",0.871,0,109,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18110","Easy",0,"correct",0.8779,0,110,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18111","Easy",0,"correct",0.7359,0,111,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18112","Easy",1,"correct",0.9302,0,112,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18113","Easy",0,"correct",0.6482,0,113,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18114","Easy",0,"correct",0.6038,0,114,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18115","Easy",0,"correct",0.5933,0,115,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18116","Easy",0,"correct",0.6259,0,116,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18117","Easy",0,"correct",0.541,0,117,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18118","Easy",0,"correct",0.4906,0,118,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18119","Easy",0,"correct",0.5203,0,119,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18120","Easy",0,"correct",0.5936,0,120,6,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18121","Hard",0,"correct",0.6743,0,121,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18122","Hard",1,"correct",0.7918,0,122,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18123","Hard",1,"correct",0.5308,0,123,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18124","Hard",1,"correct",0.7383,0,124,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18125","Hard",1,"correct",0.6389,0,125,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18126","Hard",1,"correct",0.5831,0,126,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18127","Hard",1,"correct",0.6886,0,127,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18128","Hard",1,"correct",0.8883,0,128,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18129","Hard",1,"correct",0.7499,0,129,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18130","Hard",0,"correct",0.6008,0,130,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18131","Hard",1,"correct",0.8364,0,131,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18132","Hard",0,"correct",0.8901,0,132,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18133","Hard",0,"too_slow",NA,1,133,7,NA,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18134","Hard",0,"correct",0.6046,0,134,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18135","Hard",0,"correct",0.6394,0,135,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18136","Hard",0,"correct",0.513,0,136,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18137","Hard",0,"correct",0.6039,0,137,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18138","Hard",1,"correct",0.5365,0,138,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18139","Hard",0,"correct",0.5168,0,139,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18140","Hard",0,"correct",0.5359,0,140,7,1,"Middle","10¢",14.0356164383562,14,"Adolescents",76
"18141","Hard",0,"correct",0.7567,0,141,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18142","Hard",0,"correct",0.5563,0,142,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18143","Hard",0,"correct",0.4856,0,143,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18144","Hard",1,"correct",0.6908,0,144,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18145","Hard",1,"correct",0.6604,0,145,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18146","Hard",0,"correct",0.6104,0,146,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18147","Hard",1,"correct",0.7532,0,147,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18148","Hard",1,"correct",0.5283,0,148,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18149","Hard",1,"correct",0.6313,0,149,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18150","Hard",1,"correct",0.6521,0,150,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18151","Hard",0,"correct",0.5715,0,151,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18152","Hard",0,"correct",0.6073,0,152,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18153","Hard",0,"correct",0.5353,0,153,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18154","Hard",1,"correct",0.5978,0,154,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18155","Hard",1,"correct",0.6246,0,155,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18156","Hard",1,"correct",0.7041,0,156,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18157","Hard",0,"correct",0.6757,0,157,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18158","Hard",1,"correct",0.548,0,158,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18159","Hard",0,"correct",0.5095,0,159,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18160","Hard",0,"correct",0.5133,0,160,8,1,"Middle","1¢",14.0356164383562,14,"Adolescents",76
"18161","Easy",0,"correct",0.724,0,161,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18162","Easy",0,"correct",0.5213,0,162,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18163","Easy",0,"correct",0.5582,0,163,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18164","Easy",0,"correct",0.6036,0,164,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18165","Easy",0,"correct",0.6735,0,165,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18166","Easy",0,"correct",0.4993,0,166,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18167","Easy",0,"correct",0.5827,0,167,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18168","Easy",1,"incorrect",0.7111,0,168,9,0,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18169","Easy",0,"correct",0.8757,0,169,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18170","Easy",0,"correct",0.6739,0,170,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18171","Easy",1,"correct",0.6661,0,171,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18172","Easy",1,"correct",0.9512,0,172,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18173","Easy",1,"correct",0.6802,0,173,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18174","Easy",0,"correct",0.6549,0,174,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18175","Easy",0,"correct",0.6411,0,175,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18176","Easy",0,"correct",0.5967,0,176,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18177","Easy",0,"correct",0.4831,0,177,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18178","Easy",0,"correct",0.4923,0,178,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18179","Easy",0,"correct",0.4513,0,179,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18180","Easy",0,"correct",0.4982,0,180,9,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18181","Easy",0,"correct",0.5702,0,181,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18182","Easy",0,"correct",0.5485,0,182,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18183","Easy",0,"correct",0.5489,0,183,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18184","Easy",0,"correct",0.6037,0,184,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18185","Easy",0,"correct",0.4859,0,185,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18186","Easy",1,"correct",0.7635,0,186,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18187","Easy",0,"correct",0.7774,0,187,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18188","Easy",0,"correct",0.5928,0,188,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18189","Easy",1,"correct",0.541,0,189,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18190","Easy",0,"correct",0.5491,0,190,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18191","Easy",1,"correct",0.6598,0,191,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18192","Easy",1,"correct",0.7087,0,192,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18193","Easy",0,"correct",0.5897,0,193,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18194","Easy",0,"correct",0.4923,0,194,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18195","Easy",0,"correct",0.4994,0,195,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18196","Easy",0,"correct",0.4713,0,196,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18197","Easy",0,"correct",0.4924,0,197,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18198","Easy",0,"correct",0.4164,0,198,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18199","Easy",0,"correct",0.577,0,199,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18200","Easy",0,"correct",0.5201,0,200,10,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18201","Hard",0,"correct",0.5637,0,201,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18202","Hard",0,"correct",0.5686,0,202,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18203","Hard",1,"correct",0.7361,0,203,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18204","Hard",1,"correct",0.5286,0,204,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18205","Hard",1,"correct",0.8605,0,205,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18206","Hard",1,"correct",0.6046,0,206,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18207","Hard",0,"correct",0.5554,0,207,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18208","Hard",0,"correct",0.5768,0,208,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18209","Hard",1,"correct",0.6954,0,209,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18210","Hard",0,"correct",0.7614,0,210,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18211","Hard",1,"correct",0.6032,0,211,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18212","Hard",0,"correct",0.5458,0,212,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18213","Hard",0,"correct",0.556,0,213,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18214","Hard",0,"correct",0.5062,0,214,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18215","Hard",0,"correct",0.4786,0,215,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18216","Hard",1,"correct",0.7982,0,216,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18217","Hard",1,"correct",0.569,0,217,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18218","Hard",1,"correct",0.5965,0,218,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18219","Hard",1,"correct",0.6315,0,219,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18220","Hard",0,"correct",0.6625,0,220,11,1,"Late","1¢",14.0356164383562,14,"Adolescents",76
"18221","Hard",0,"correct",0.6174,0,221,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18222","Hard",0,"correct",0.5413,0,222,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18223","Hard",1,"correct",0.9089,0,223,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18224","Hard",0,"correct",0.6636,0,224,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18225","Hard",1,"correct",0.6069,0,225,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18226","Hard",1,"too_slow",NA,1,226,12,NA,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18227","Hard",1,"correct",0.5968,0,227,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18228","Hard",0,"correct",0.6826,0,228,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18229","Hard",0,"correct",0.5339,0,229,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18230","Hard",1,"correct",0.68,0,230,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18231","Hard",0,"correct",0.6759,0,231,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18232","Hard",1,"correct",0.5688,0,232,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18233","Hard",0,"correct",0.9069,0,233,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18234","Hard",1,"correct",0.7045,0,234,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18235","Hard",0,"correct",0.6902,0,235,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18236","Hard",1,"correct",0.5975,0,236,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18237","Hard",0,"correct",0.5132,0,237,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18238","Hard",1,"correct",0.6731,0,238,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18239","Hard",1,"correct",0.5159,0,239,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18240","Hard",0,"correct",0.535,0,240,12,1,"Late","10¢",14.0356164383562,14,"Adolescents",76
"18241","Hard",0,"correct",0.9325,0,1,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18242","Hard",0,"correct",0.6412,0,2,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18243","Hard",0,"correct",0.452,0,3,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18244","Hard",1,"correct",0.8353,0,4,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18245","Hard",0,"correct",1.05,0,5,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18246","Hard",0,"correct",0.6322,0,6,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18247","Hard",1,"correct",0.6413,0,7,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18248","Hard",1,"correct",0.6656,0,8,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18249","Hard",0,"correct",0.5238,0,9,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18250","Hard",1,"correct",0.5319,0,10,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18251","Hard",0,"correct",0.7339,0,11,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
"18252","Hard",0,"correct",0.5276,0,12,1,1,"Early","10¢",15.6054794520548,15,"Adolescents",77
