Difficulty,do_switch,resp_type,keyTrial.rt,too_slow_trial,trial_num,block_num,correct,block_third,Incentive,ExactAge,FlooredAge,AgeGroup,participant
Hard,0,correct,0.4305,0,45,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.627,0,46,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5085,0,47,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4629,0,48,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5789,0,49,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5041,0,50,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6538,0,51,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4374,0,52,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5659,0,53,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,1.0417,0,54,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.7426,0,55,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,1,incorrect,0.7069,0,56,3,0,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.8915,0,57,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.8598,0,58,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,1.0456,0,59,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5591,0,60,3,1,Early,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.6273,0,61,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4922,0,62,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6021,0,63,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5301,0,64,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,incorrect,0.5458,0,65,4,0,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.6591,0,66,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.547,0,67,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5755,0,68,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6335,0,69,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4948,0,70,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5968,0,71,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5138,0,72,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.703,0,73,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.7118,0,74,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.7918,0,75,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.6018,0,76,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5396,0,77,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4777,0,78,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4551,0,79,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4595,0,80,4,1,Early,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.6526,0,81,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4401,0,82,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5547,0,83,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.5732,0,84,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.6599,0,85,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5346,0,86,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4956,0,87,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.5174,0,88,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4899,0,89,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4827,0,90,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5228,0,91,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4178,0,92,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4387,0,93,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5093,0,94,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4913,0,95,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3777,0,96,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4994,0,97,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.8093,0,98,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.7163,0,99,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4495,0,100,5,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.512,0,101,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.5166,0,102,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4794,0,103,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5095,0,104,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,1,incorrect,0.5031,0,105,6,0,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.6904,0,106,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.7423,0,107,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.6064,0,108,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.6906,0,109,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4916,0,110,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4979,0,111,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4413,0,112,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4679,0,113,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3951,0,114,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4099,0,115,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4551,0,116,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.6012,0,117,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5254,0,118,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.379,0,119,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3305,0,120,6,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5236,0,121,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4477,0,122,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.3842,0,123,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.7428,0,124,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6752,0,125,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,incorrect,0.9404,0,126,7,0,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.8461,0,127,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6639,0,128,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.542,0,129,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.8447,0,130,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.6663,0,131,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.518,0,132,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5659,0,133,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4002,0,134,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6087,0,135,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.6654,0,136,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,incorrect,0.4354,0,137,7,0,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.628,0,138,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6789,0,139,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4997,0,140,7,1,Middle,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.7065,0,141,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.7073,0,142,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5145,0,143,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5249,0,144,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5417,0,145,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.7728,0,146,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.6926,0,147,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5907,0,148,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4232,0,149,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4587,0,150,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5809,0,151,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6544,0,152,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4053,0,153,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4932,0,154,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4231,0,155,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4754,0,156,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5362,0,157,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.7176,0,158,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4751,0,159,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4486,0,160,8,1,Middle,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5571,0,161,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4439,0,162,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4345,0,163,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4262,0,164,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3846,0,165,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3224,0,166,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.5197,0,167,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,too_slow,NA,1,168,9,NA,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,too_slow,NA,1,169,9,NA,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.7747,0,170,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5926,0,171,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,1,too_slow,NA,1,172,9,NA,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.6253,0,173,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4401,0,174,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4728,0,175,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4946,0,176,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4945,0,177,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4899,0,178,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.556,0,179,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4508,0,180,9,1,Late,10¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.7408,0,181,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4988,0,182,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5751,0,183,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3854,0,184,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4584,0,185,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4677,0,186,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4987,0,187,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3844,0,188,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3507,0,189,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4028,0,190,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.3861,0,191,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4292,0,192,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.726,0,193,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.6921,0,194,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.4737,0,195,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.5762,0,196,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.6078,0,197,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.509,0,198,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.5944,0,199,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,1,correct,0.5759,0,200,10,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4641,0,201,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4816,0,202,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4521,0,203,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4073,0,204,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5278,0,205,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.667,0,206,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5271,0,207,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.564,0,208,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4661,0,209,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4639,0,210,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5287,0,211,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,incorrect,0.4636,0,212,11,0,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.6105,0,213,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.4583,0,214,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5044,0,215,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6914,0,216,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4151,0,217,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.7079,0,218,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.476,0,219,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.3917,0,220,11,1,Late,10¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.6578,0,221,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4822,0,222,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.392,0,223,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.643,0,224,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4063,0,225,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.466,0,226,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,incorrect,0.5787,0,227,12,0,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.4761,0,228,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.7325,0,229,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,incorrect,0.3946,0,230,12,0,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,incorrect,0.4306,0,231,12,0,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6427,0,232,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5831,0,233,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.5541,0,234,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5094,0,235,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.3761,0,236,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,incorrect,0.5336,0,237,12,0,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5933,0,238,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,1,correct,0.6252,0,239,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Hard,0,correct,0.5603,0,240,12,1,Late,1¢,17.09041095890411,17,Adolescents,162
Easy,0,correct,0.8328,0,1,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6092,0,2,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.9996,0,3,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.8844,0,4,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.738,0,5,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6335,0,6,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6541,0,7,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.8433,0,8,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6412,0,9,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6123,0,10,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6592,0,11,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.9256,0,12,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.4742,0,13,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.8633,0,14,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5917,0,15,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5207,0,16,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.9831,0,17,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.9246,0,18,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.7911,0,19,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,1,correct,1.0081,0,20,1,1,Early,10¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.9471,0,21,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6776,0,22,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.7721,0,23,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6585,0,24,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.7583,0,25,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5544,0,26,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5028,0,27,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6258,0,28,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5665,0,29,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,1,correct,1.1873,0,30,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.817,0,31,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.7929,0,32,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6185,0,33,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6743,0,34,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.6246,0,35,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.9788,0,36,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.7375,0,37,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.8607,0,38,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,1.1863,0,39,2,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6665,0,40,2,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.9166,0,41,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.8857,0,42,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.7799,0,43,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.5615,0,44,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.5709,0,45,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.4923,0,46,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.6469,0,47,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,1.0324,0,48,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.6496,0,49,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.6702,0,50,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,1.1926,0,51,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.5575,0,52,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.7324,0,53,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.5853,0,54,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.9823,0,55,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.543,0,56,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.6073,0,57,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.6855,0,58,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.7077,0,59,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.9523,0,60,3,1,Early,10¢,20.646575342465752,20,Adults,163
Hard,0,correct,1.0162,0,61,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.574,0,62,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.5599,0,63,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.7726,0,64,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.9924,0,65,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.713,0,66,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.5818,0,67,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,too_slow,NA,1,68,4,NA,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.7851,0,69,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,1.1996,0,70,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.6751,0,71,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,1.0877,0,72,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,0.9807,0,73,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.8663,0,74,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.8827,0,75,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,1.1086,0,76,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.921,0,77,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,0.8493,0,78,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,0,correct,1.162,0,79,4,1,Early,1¢,20.646575342465752,20,Adults,163
Hard,1,correct,1.2523,0,80,4,1,Early,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.8383,0,81,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,1,correct,1.0824,0,82,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.7086,0,83,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5375,0,84,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5836,0,85,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.7965,0,86,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,1.0581,0,87,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6465,0,88,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.5595,0,89,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6228,0,90,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5771,0,91,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5335,0,92,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.5961,0,93,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6152,0,94,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,1.1262,0,95,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.8241,0,96,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.774,0,97,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.6704,0,98,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.9929,0,99,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,1.0393,0,100,5,1,Middle,1¢,20.646575342465752,20,Adults,163
Easy,0,correct,0.6701,0,101,6,1,Middle,10¢,20.646575342465752,20,Adults,163
Easy,1,correct,0.758,0,102,6,1,Middle,10¢,20.646575342465752,20,Adults,163
